Order ID,Date,Customer ID,Product ID,Quantity,Total Price
58784,2024-12-14,1003,138,3,1335.33
58785,2025-09-14,4402,169,4,848.96
58786,2023-05-03,3966,163,5,1910.45
58787,2025-01-16,22,38,1,268.45
58788,2023-04-04,2132,62,1,121.43
58789,2024-12-29,3723,30,5,1676.9
58790,2024-02-13,104,95,3,1208.85
58791,2023-06-21,378,86,3,603.09
58792,2024-04-14,1812,195,5,1498.1
58793,2024-06-14,4171,131,2,71.54
58794,2023-09-29,3261,33,3,1488.57
58795,2025-10-18,4583,91,4,723.68
58796,2023-04-09,3448,69,5,1264.6
58797,2023-07-06,3137,52,3,305.76
58798,2023-01-27,2526,5,4,663.68
58799,2025-09-28,3880,83,4,1763.28
58800,2024-08-02,2035,97,2,863.76
58801,2025-10-19,3352,197,4,972.56
58802,2024-12-16,3821,197,5,1215.7
58803,2024-08-04,3063,75,2,192.96
58804,2023-12-25,4975,92,3,890.82
58805,2025-12-02,1934,106,4,112.64
58806,2023-08-23,1958,186,5,2384.75
58807,2024-07-10,2957,70,4,886.08
58808,2023-10-11,3600,155,1,368.3
58809,2024-04-19,2628,32,2,956.92
58810,2024-06-09,89,21,1,361.12
58811,2025-11-14,3781,133,4,1856.8
58812,2024-11-20,3246,125,3,1212.99
58813,2023-08-16,3452,149,4,1304
58814,2025-06-17,1306,182,4,1258.68
58815,2023-09-26,2901,150,5,689.1
58816,2025-01-02,2544,76,5,990.55
58817,2025-01-14,335,3,4,1609.88
58818,2025-08-31,2303,68,4,203.76
58819,2025-08-22,3281,106,2,56.32
58820,2023-12-18,2011,182,2,629.34
58821,2025-06-21,4035,8,3,586.98
58822,2023-10-16,361,16,3,746.88
58823,2025-02-01,3319,102,2,530.86
58824,2024-11-05,4342,125,1,404.33
58825,2024-10-04,25,128,5,932.05
58826,2025-09-08,788,191,4,192.12
58827,2024-04-09,1070,148,2,381.84
58828,2025-05-28,3292,146,1,420.49
58829,2025-12-05,224,161,5,2273.15
58830,2023-08-20,586,65,2,269.4
58831,2025-02-01,2025,134,5,760.6
58832,2023-03-11,3991,85,1,378.2
58833,2025-06-22,4376,92,5,1484.7
58834,2024-09-20,3052,166,1,391.09
58835,2024-02-22,4861,95,2,805.9
58836,2023-04-25,138,7,5,1358.65
58837,2024-10-08,2696,72,4,1155.04
58838,2024-11-15,2416,190,1,44.71
58839,2024-06-06,4171,124,1,225.71
58840,2025-08-03,3670,168,3,1028.61
58841,2024-09-13,4797,6,3,1063.86
58842,2023-05-17,3364,186,3,1430.85
58843,2023-07-31,4611,52,1,101.92
58844,2024-04-21,2939,43,5,278.65
58845,2024-06-23,420,34,5,2294.35
58846,2023-05-22,248,59,4,198.84
58847,2025-04-02,3754,55,5,173.7
58848,2024-10-27,3823,171,4,900.64
58849,2025-04-04,278,78,2,819.8
58850,2024-03-22,247,142,2,815.54
58851,2023-12-08,4711,14,1,312.55
58852,2024-04-11,3336,190,3,134.13
58853,2024-05-09,2965,34,4,1835.48
58854,2025-01-06,2567,95,5,2014.75
58855,2024-01-04,176,90,4,462.6
58856,2023-10-17,2614,165,1,482.07
58857,2024-11-12,31,142,4,1631.08
58858,2025-07-18,2195,36,4,1789.4
58859,2025-08-06,554,164,5,1348.35
58860,2025-12-09,714,37,1,472.65
58861,2023-12-18,2902,98,5,476.4
58862,2025-05-19,3882,46,5,1267.45
58863,2023-04-01,272,98,1,95.28
58864,2023-10-02,3378,9,3,1345.74
58865,2024-04-15,2210,57,2,165.36
58866,2024-01-23,2821,62,5,607.15
58867,2023-06-27,2238,174,1,435.55
58868,2023-11-18,4693,197,1,243.14
58869,2023-10-24,3662,87,5,594.55
58870,2025-10-26,2078,175,5,516.8
58871,2024-08-06,1155,101,4,223
58872,2025-02-17,4272,158,1,296.74
58873,2024-12-29,4606,108,1,341.48
58874,2023-02-18,4896,25,1,31.35
58875,2024-02-17,2503,152,4,919.96
58876,2023-04-11,244,162,2,767.7
58877,2025-05-25,81,95,3,1208.85
58878,2025-10-10,4616,172,4,1758.92
58879,2024-09-11,2827,15,3,413.13
58880,2024-10-14,2561,24,4,490
58881,2024-12-03,3931,137,5,902.55
58882,2023-07-31,3024,47,5,626.1
58883,2023-06-08,1143,140,4,1553.6
58884,2025-12-03,4452,97,3,1295.64
58885,2023-07-09,4310,52,4,407.68
58886,2024-10-13,4636,197,5,1215.7
58887,2024-03-15,2034,37,3,1417.95
58888,2024-07-23,1526,132,2,492.64
58889,2025-11-04,1338,145,3,928.26
58890,2024-05-20,814,79,5,258.9
58891,2025-05-09,2461,197,4,972.56
58892,2023-05-09,4131,117,5,2497.65
58893,2023-11-04,4049,160,5,1330.1
58894,2023-02-23,342,121,5,2120.3
58895,2024-08-24,269,64,4,1539.2
58896,2025-10-24,3879,167,4,771.32
58897,2025-08-17,3105,118,3,1254.54
58898,2025-08-18,215,52,5,509.6
58899,2023-06-28,716,10,3,1472.37
58900,2024-10-20,955,113,1,407.76
58901,2025-05-12,4517,103,5,2389.8
58902,2025-07-26,1893,155,5,1841.5
58903,2024-12-28,4076,119,3,264.03
58904,2024-07-07,4081,6,5,1773.1
58905,2023-09-24,783,156,4,793.8
58906,2025-02-22,741,66,2,842.22
58907,2025-01-31,1697,133,4,1856.8
58908,2023-12-15,2242,43,2,111.46
58909,2024-02-05,1748,170,5,1187.2
58910,2024-10-10,2030,190,1,44.71
58911,2025-04-07,3532,110,1,425.94
58912,2024-03-09,4259,175,4,413.44
58913,2024-04-02,655,61,3,355.68
58914,2024-05-30,61,106,5,140.8
58915,2023-08-12,3737,67,2,924.34
58916,2025-06-18,2433,172,3,1319.19
58917,2025-01-13,1133,90,3,346.95
58918,2025-02-17,2933,60,4,480.96
58919,2025-08-08,4921,142,1,407.77
58920,2023-04-12,4043,198,3,1462.8
58921,2025-11-18,2066,192,2,755.42
58922,2024-09-11,2565,152,3,689.97
58923,2023-03-06,912,37,3,1417.95
58924,2023-07-03,1362,184,2,89.56
58925,2024-06-10,4825,37,5,2363.25
58926,2024-08-22,1567,142,3,1223.31
58927,2024-08-27,1206,16,4,995.84
58928,2024-12-20,1932,62,5,607.15
58929,2024-02-27,1405,200,2,500.54
58930,2023-03-22,4563,22,3,339.54
58931,2024-07-08,1180,149,5,1630
58932,2025-01-11,839,55,2,69.48
58933,2023-01-13,3235,144,5,573.5
58934,2025-08-27,1396,96,3,139.56
58935,2024-07-01,2448,167,3,578.49
58936,2025-06-12,4575,17,4,1506.88
58937,2023-10-16,1801,1,4,237.76
58938,2024-09-03,817,78,5,2049.5
58939,2025-01-16,2456,4,3,789.72
58940,2025-09-06,4942,105,2,247.82
58941,2023-12-06,393,8,1,195.66
58942,2025-10-02,4144,156,5,992.25
58943,2024-02-15,810,45,5,712.15
58944,2023-04-04,2820,3,1,402.47
58945,2024-05-02,3887,188,3,1072.47
58946,2025-07-09,1957,36,1,447.35
58947,2025-12-03,1378,179,1,47.39
58948,2023-10-21,3350,38,3,805.35
58949,2024-01-07,4347,174,2,871.1
58950,2023-12-17,2025,188,1,357.49
58951,2023-08-31,3414,87,5,594.55
58952,2023-08-06,4432,24,2,245
58953,2024-03-02,4165,86,4,804.12
58954,2024-08-17,3669,23,4,604.44
58955,2023-12-23,836,118,4,1672.72
58956,2024-03-21,810,109,3,876.36
58957,2024-06-13,3057,77,1,409.18
58958,2024-07-14,2774,27,4,1653.28
58959,2025-09-03,1950,168,1,342.87
58960,2025-10-12,1707,169,3,636.72
58961,2024-04-23,1314,17,1,376.72
58962,2023-08-30,4989,62,5,607.15
58963,2024-11-17,928,92,4,1187.76
58964,2025-05-01,3437,106,2,56.32
58965,2025-10-27,4560,150,5,689.1
58966,2025-10-07,4479,31,4,1878.48
58967,2025-01-10,1365,88,1,176.36
58968,2024-05-30,4933,1,2,118.88
58969,2023-03-12,3577,198,3,1462.8
58970,2025-09-20,3926,149,2,652
58971,2025-03-06,1763,47,3,375.66
58972,2023-02-27,4759,50,5,1656.95
58973,2025-05-05,292,89,1,55.13
58974,2023-05-02,3847,163,1,382.09
58975,2023-11-04,2305,97,1,431.88
58976,2023-02-04,3315,151,1,285.3
58977,2024-01-18,1834,196,4,973.12
58978,2025-04-08,463,168,4,1371.48
58979,2023-12-04,1923,31,2,939.24
58980,2023-06-03,1790,22,2,226.36
58981,2023-01-15,2084,73,1,97.79
58982,2024-01-10,1995,164,4,1078.68
58983,2023-04-21,2881,177,1,109.92
58984,2023-02-07,1577,157,4,680.16
58985,2023-04-22,3121,168,5,1714.35
58986,2024-11-07,1012,21,3,1083.36
58987,2024-07-22,870,120,5,1089.15
58988,2023-06-06,2423,127,2,761.68
58989,2023-09-01,3775,165,3,1446.21
58990,2025-02-28,3390,128,1,186.41
58991,2023-12-11,4093,9,3,1345.74
58992,2025-02-24,1947,146,1,420.49
58993,2024-07-25,3189,15,4,550.84
58994,2024-02-04,2695,3,5,2012.35
58995,2024-06-07,1106,190,3,134.13
58996,2023-06-10,4785,74,1,152.53
58997,2023-07-04,873,6,5,1773.1
58998,2023-06-30,4275,4,5,1316.2
58999,2024-08-16,2822,169,4,848.96
59000,2025-06-06,272,52,5,509.6
59001,2025-05-26,3843,195,4,1198.48
59002,2024-07-08,176,104,4,143.32
59003,2024-09-09,789,75,1,96.48
59004,2024-04-23,1158,155,2,736.6
59005,2025-05-31,2507,152,5,1149.95
59006,2023-09-14,4131,192,5,1888.55
59007,2023-12-16,1997,180,1,19.86
59008,2025-07-04,1190,149,4,1304
59009,2025-10-04,3436,148,4,763.68
59010,2025-12-21,2182,54,3,217.59
59011,2024-01-03,2803,24,3,367.5
59012,2023-03-22,3508,120,3,653.49
59013,2024-03-15,4134,21,2,722.24
59014,2025-05-24,4591,188,3,1072.47
59015,2025-09-23,1131,93,3,378.06
59016,2025-04-14,3964,121,4,1696.24
59017,2025-05-06,1999,61,4,474.24
59018,2025-12-18,962,159,3,806.16
59019,2024-06-20,3744,180,1,19.86
59020,2025-01-25,653,187,3,1177.56
59021,2025-11-08,2836,72,1,288.76
59022,2023-10-29,4149,146,2,840.98
59023,2023-06-21,1417,168,1,342.87
59024,2023-06-28,1152,56,5,2361.45
59025,2024-01-17,2240,102,1,265.43
59026,2024-08-12,484,86,4,804.12
59027,2025-03-16,3897,93,3,378.06
59028,2025-02-10,1709,169,2,424.48
59029,2025-09-15,3055,18,5,348.85
59030,2023-01-11,1244,64,4,1539.2
59031,2024-01-14,4315,182,1,314.67
59032,2023-01-30,3378,185,5,1097.05
59033,2025-03-01,1016,90,4,462.6
59034,2023-11-05,3317,47,5,626.1
59035,2025-07-10,129,78,5,2049.5
59036,2023-10-31,1306,86,4,804.12
59037,2025-12-05,1831,111,4,1909.28
59038,2023-11-01,2384,36,1,447.35
59039,2023-05-02,3090,193,4,94.8
59040,2023-03-18,2551,19,4,1678.28
59041,2025-11-10,4275,117,1,499.53
59042,2023-11-03,766,42,1,262.79
59043,2025-08-28,112,125,1,404.33
59044,2025-03-03,4249,111,5,2386.6
59045,2025-12-09,4083,189,4,1789.2
59046,2024-12-10,4430,154,2,738.98
59047,2025-02-02,2095,192,3,1133.13
59048,2025-07-26,677,33,2,992.38
59049,2024-11-07,559,182,4,1258.68
59050,2024-04-16,1783,144,2,229.4
59051,2023-03-18,2956,119,4,352.04
59052,2023-04-27,1277,81,5,311.5
59053,2023-10-29,4456,119,2,176.02
59054,2023-07-11,1817,159,5,1343.6
59055,2024-09-24,4038,71,4,137.72
59056,2025-10-24,3813,100,4,1945.36
59057,2024-03-18,2088,18,4,279.08
59058,2025-10-10,1304,142,5,2038.85
59059,2025-01-21,479,187,4,1570.08
59060,2023-09-15,910,133,2,928.4
59061,2024-12-28,271,19,4,1678.28
59062,2023-06-21,2666,120,3,653.49
59063,2025-09-10,4166,20,3,199.92
59064,2023-03-17,3723,73,2,195.58
59065,2024-10-02,499,48,2,423.5
59066,2023-12-03,1000,134,2,304.24
59067,2025-04-02,3031,107,4,617.84
59068,2024-09-29,405,75,3,289.44
59069,2023-07-03,3438,107,1,154.46
59070,2023-06-25,1090,123,1,46.2
59071,2024-06-14,2448,169,2,424.48
59072,2024-10-09,4837,2,5,683.55
59073,2025-03-24,3213,69,3,758.76
59074,2023-06-10,815,44,3,1204.53
59075,2024-05-18,3986,91,2,361.84
59076,2024-05-30,372,32,1,478.46
59077,2024-01-22,934,2,1,136.71
59078,2024-01-19,2708,182,2,629.34
59079,2024-07-12,2608,66,5,2105.55
59080,2025-04-21,1102,103,5,2389.8
59081,2023-10-17,1987,129,5,2426.7
59082,2025-08-15,2653,196,1,243.28
59083,2023-06-18,4523,66,1,421.11
59084,2025-02-20,4534,200,4,1001.08
59085,2023-05-13,1216,166,3,1173.27
59086,2023-05-14,4100,85,2,756.4
59087,2024-07-27,3448,90,2,231.3
59088,2025-03-20,560,132,1,246.32
59089,2023-08-01,3055,28,3,1288.17
59090,2024-02-16,1942,126,2,761
59091,2023-09-22,4065,177,1,109.92
59092,2025-06-19,930,120,5,1089.15
59093,2024-06-02,1118,26,5,1518.05
59094,2023-08-04,2944,1,3,178.32
59095,2025-01-25,2524,79,1,51.78
59096,2024-02-13,566,174,1,435.55
59097,2023-11-17,1888,33,2,992.38
59098,2025-11-01,195,183,4,1431.68
59099,2024-05-13,767,141,4,1898.76
59100,2024-04-23,2326,186,3,1430.85
59101,2024-12-24,2752,2,5,683.55
59102,2025-01-11,1908,137,5,902.55
59103,2025-03-06,4827,145,3,928.26
59104,2025-06-30,787,82,2,857.38
59105,2023-08-31,3127,98,1,95.28
59106,2024-06-11,4092,65,5,673.5
59107,2024-12-28,2074,173,3,1100.43
59108,2025-04-01,4452,171,3,675.48
59109,2023-03-21,3739,44,5,2007.55
59110,2025-10-31,2750,142,1,407.77
59111,2025-04-02,2258,152,1,229.99
59112,2025-07-02,4229,112,3,439.5
59113,2023-04-19,3109,103,5,2389.8
59114,2023-05-17,608,76,2,396.22
59115,2024-09-23,4408,139,3,574.68
59116,2024-05-08,3637,180,5,99.3
59117,2024-08-13,1769,180,2,39.72
59118,2025-06-13,77,32,1,478.46
59119,2024-05-25,3508,169,2,424.48
59120,2023-07-02,4723,57,4,330.72
59121,2024-02-13,1677,36,2,894.7
59122,2023-07-30,4439,142,2,815.54
59123,2025-10-12,957,45,1,142.43
59124,2025-12-11,4372,90,4,462.6
59125,2025-03-31,1800,134,2,304.24
59126,2025-06-02,853,8,2,391.32
59127,2023-07-13,3405,60,1,120.24
59128,2024-07-12,1271,65,3,404.1
59129,2024-08-21,2559,158,3,890.22
59130,2024-09-05,355,58,2,868.58
59131,2025-04-21,4208,104,5,179.15
59132,2025-09-29,4304,180,1,19.86
59133,2025-02-14,2940,134,1,152.12
59134,2023-03-25,1710,92,2,593.88
59135,2025-05-29,3328,56,5,2361.45
59136,2024-05-27,2219,157,4,680.16
59137,2025-09-28,3220,135,5,1240.25
59138,2023-09-07,726,50,1,331.39
59139,2023-06-14,2388,192,3,1133.13
59140,2024-09-01,4083,2,3,410.13
59141,2023-06-28,2080,42,5,1313.95
59142,2025-05-07,394,134,5,760.6
59143,2023-12-23,2632,160,5,1330.1
59144,2024-05-21,4557,45,2,284.86
59145,2024-11-21,4576,161,3,1363.89
59146,2024-09-20,2134,13,2,781.32
59147,2023-11-21,2533,11,5,769.7
59148,2025-04-03,3696,100,4,1945.36
59149,2025-06-02,2757,66,1,421.11
59150,2023-12-08,3264,64,5,1924
59151,2024-07-01,645,86,3,603.09
59152,2024-10-29,1630,47,1,125.22
59153,2024-05-23,3812,124,3,677.13
59154,2023-10-07,820,49,2,664.86
59155,2025-07-24,4978,144,1,114.7
59156,2023-03-29,2236,19,4,1678.28
59157,2023-04-01,864,28,5,2146.95
59158,2024-06-14,3741,95,1,402.95
59159,2023-12-23,1458,61,3,355.68
59160,2024-07-25,3189,38,5,1342.25
59161,2024-06-17,261,92,1,296.94
59162,2024-10-23,1164,156,1,198.45
59163,2023-12-31,1072,189,5,2236.5
59164,2025-10-02,1680,77,5,2045.9
59165,2024-08-24,414,77,3,1227.54
59166,2023-11-18,1090,177,5,549.6
59167,2025-02-11,478,157,1,170.04
59168,2024-01-09,446,178,2,571.46
59169,2025-01-29,4501,70,2,443.04
59170,2024-07-07,3250,107,3,463.38
59171,2025-08-23,3582,136,3,189.54
59172,2023-10-15,576,195,2,599.24
59173,2025-05-04,963,35,4,756.8
59174,2023-10-08,3294,192,5,1888.55
59175,2024-01-23,2605,53,5,1161.65
59176,2025-04-05,4489,15,1,137.71
59177,2023-02-14,4530,72,5,1443.8
59178,2025-02-27,1276,60,3,360.72
59179,2023-11-03,1362,92,1,296.94
59180,2023-07-24,3793,4,2,526.48
59181,2023-10-18,672,97,3,1295.64
59182,2023-10-12,283,185,3,658.23
59183,2024-10-24,3272,113,5,2038.8
59184,2023-06-23,1144,66,4,1684.44
59185,2023-06-17,4821,65,2,269.4
59186,2023-01-06,4164,156,4,793.8
59187,2023-03-31,2727,12,4,1880.72
59188,2025-09-27,4733,8,3,586.98
59189,2023-10-23,1454,96,5,232.6
59190,2024-07-04,4703,123,2,92.4
59191,2023-01-19,742,35,5,946
59192,2024-03-27,986,130,5,758
59193,2023-07-22,1385,41,1,286.32
59194,2024-04-24,1435,88,3,529.08
59195,2023-06-17,2744,184,3,134.34
59196,2023-09-25,3568,48,4,847
59197,2023-04-22,582,21,1,361.12
59198,2024-01-03,60,142,2,815.54
59199,2023-04-19,4722,17,1,376.72
59200,2023-08-28,1881,97,2,863.76
59201,2024-12-09,4590,82,1,428.69
59202,2025-02-05,4326,57,4,330.72
59203,2023-03-26,4537,42,4,1051.16
59204,2023-08-18,2925,113,2,815.52
59205,2023-11-08,3227,182,4,1258.68
59206,2024-05-27,2718,163,5,1910.45
59207,2023-05-17,3909,145,3,928.26
59208,2025-03-04,1915,182,5,1573.35
59209,2025-12-26,2976,96,2,93.04
59210,2024-01-11,1262,96,4,186.08
59211,2025-11-21,936,74,3,457.59
59212,2024-01-08,561,91,1,180.92
59213,2023-11-18,2670,19,5,2097.85
59214,2025-10-08,4667,174,4,1742.2
59215,2024-08-06,3181,100,3,1459.02
59216,2023-11-10,1534,95,4,1611.8
59217,2023-07-09,211,153,4,986.92
59218,2023-04-19,3119,28,4,1717.56
59219,2024-01-10,3659,123,3,138.6
59220,2025-04-19,428,193,2,47.4
59221,2025-04-12,3250,180,4,79.44
59222,2024-07-31,3651,142,4,1631.08
59223,2024-05-24,982,38,1,268.45
59224,2023-01-20,4515,193,2,47.4
59225,2025-06-01,4535,187,1,392.52
59226,2023-07-05,3830,196,1,243.28
59227,2025-07-29,3827,23,4,604.44
59228,2025-02-06,1947,174,4,1742.2
59229,2024-12-30,3618,86,5,1005.15
59230,2024-08-19,2839,167,2,385.66
59231,2025-03-01,1981,92,1,296.94
59232,2024-10-07,346,72,3,866.28
59233,2023-04-01,3812,4,5,1316.2
59234,2024-03-04,4493,146,2,840.98
59235,2024-01-25,2369,68,3,152.82
59236,2023-05-17,889,163,2,764.18
59237,2024-12-22,644,31,2,939.24
59238,2023-04-07,651,60,5,601.2
59239,2025-05-04,1619,121,1,424.06
59240,2025-07-23,754,199,2,458.48
59241,2024-05-25,4580,171,1,225.16
59242,2023-08-23,91,25,2,62.7
59243,2023-11-03,3040,72,4,1155.04
59244,2025-08-25,2142,88,4,705.44
59245,2024-06-14,3132,61,1,118.56
59246,2024-01-16,4074,109,3,876.36
59247,2024-02-24,111,162,2,767.7
59248,2024-04-06,2310,139,4,766.24
59249,2024-03-04,2729,122,5,2283.2
59250,2024-06-10,3555,177,2,219.84
59251,2024-03-13,4150,193,2,47.4
59252,2024-08-18,799,25,1,31.35
59253,2024-02-25,4371,13,3,1171.98
59254,2025-01-21,3490,194,3,807.66
59255,2023-07-16,3317,53,3,696.99
59256,2023-09-04,803,138,2,890.22
59257,2024-10-09,2195,53,3,696.99
59258,2024-07-25,2282,163,5,1910.45
59259,2024-04-19,3985,21,2,722.24
59260,2024-12-29,3408,81,2,124.6
59261,2025-10-19,929,65,5,673.5
59262,2023-06-26,4354,51,3,306.48
59263,2024-03-08,4227,175,4,413.44
59264,2024-01-16,4326,69,4,1011.68
59265,2023-09-14,1486,101,2,111.5
59266,2024-03-28,1418,88,4,705.44
59267,2024-05-09,2338,170,1,237.44
59268,2025-12-03,468,193,2,47.4
59269,2025-06-16,1038,115,5,2253.5
59270,2024-07-09,1222,95,1,402.95
59271,2025-01-17,534,186,1,476.95
59272,2024-10-24,2874,45,5,712.15
59273,2025-10-03,2593,10,5,2453.95
59274,2023-11-07,2374,130,3,454.8
59275,2025-12-17,2932,158,1,296.74
59276,2025-05-15,1289,119,4,352.04
59277,2023-12-29,560,9,3,1345.74
59278,2024-08-02,374,93,2,252.04
59279,2025-09-21,111,35,3,567.6
59280,2025-03-21,2802,86,3,603.09
59281,2023-05-10,2972,173,2,733.62
59282,2024-01-04,3885,27,3,1239.96
59283,2025-05-15,449,72,5,1443.8
59284,2024-12-29,2149,139,2,383.12
59285,2024-07-01,801,108,4,1365.92
59286,2023-01-25,3078,60,5,601.2
59287,2024-04-28,3982,50,4,1325.56
59288,2024-05-24,2986,105,1,123.91
59289,2025-11-21,4415,162,5,1919.25
59290,2025-09-21,2343,21,1,361.12
59291,2024-11-09,766,149,4,1304
59292,2023-05-15,4424,168,5,1714.35
59293,2025-06-25,953,103,3,1433.88
59294,2025-11-06,3003,3,2,804.94
59295,2025-02-10,577,79,2,103.56
59296,2025-10-10,2157,32,1,478.46
59297,2023-04-19,3810,82,3,1286.07
59298,2023-06-08,1294,46,4,1013.96
59299,2023-05-24,1367,80,3,754.71
59300,2024-12-10,1294,16,5,1244.8
59301,2025-11-27,2821,106,4,112.64
59302,2025-08-31,3878,196,1,243.28
59303,2023-03-02,897,168,4,1371.48
59304,2023-08-09,2273,163,4,1528.36
59305,2023-03-27,91,63,1,331.11
59306,2023-10-03,2355,98,4,381.12
59307,2023-02-25,4423,66,3,1263.33
59308,2025-01-12,1020,27,4,1653.28
59309,2024-10-25,2609,180,3,59.58
59310,2024-08-07,3856,31,1,469.62
59311,2024-03-21,4776,96,5,232.6
59312,2025-09-17,806,188,4,1429.96
59313,2024-01-25,271,14,1,312.55
59314,2024-08-14,4911,17,3,1130.16
59315,2023-04-30,1840,51,5,510.8
59316,2023-06-15,2637,25,2,62.7
59317,2025-12-08,2161,43,5,278.65
59318,2023-06-22,3912,70,1,221.52
59319,2025-04-06,2234,192,1,377.71
59320,2024-04-07,4539,184,4,179.12
59321,2023-08-18,3869,100,4,1945.36
59322,2024-05-12,1832,63,3,993.33
59323,2023-01-19,3384,19,4,1678.28
59324,2024-05-22,4373,89,3,165.39
59325,2023-05-15,4612,82,1,428.69
59326,2025-11-01,3479,111,4,1909.28
59327,2024-02-14,4699,56,2,944.58
59328,2025-05-26,2142,167,1,192.83
59329,2024-12-29,3865,108,2,682.96
59330,2023-04-26,4725,161,3,1363.89
59331,2025-08-02,516,111,2,954.64
59332,2025-07-26,1924,151,2,570.6
59333,2025-02-19,1914,55,5,173.7
59334,2025-07-09,4976,8,1,195.66
59335,2023-02-24,2632,182,1,314.67
59336,2023-04-01,1894,37,3,1417.95
59337,2023-10-19,281,89,4,220.52
59338,2023-06-02,3969,188,2,714.98
59339,2023-11-08,3528,67,4,1848.68
59340,2025-12-05,216,183,1,357.92
59341,2023-02-04,1521,168,5,1714.35
59342,2025-05-12,377,150,4,551.28
59343,2024-02-16,2891,51,2,204.32
59344,2023-04-13,445,101,4,223
59345,2025-04-06,1222,163,5,1910.45
59346,2025-01-06,2011,164,5,1348.35
59347,2024-07-19,1401,98,4,381.12
59348,2024-06-07,83,150,2,275.64
59349,2024-06-22,2061,180,4,79.44
59350,2023-10-22,1860,24,3,367.5
59351,2025-03-25,4645,66,5,2105.55
59352,2024-05-28,3792,125,2,808.66
59353,2023-05-09,764,87,1,118.91
59354,2024-08-13,4133,145,3,928.26
59355,2024-12-08,2016,137,5,902.55
59356,2024-04-03,3187,58,4,1737.16
59357,2023-09-19,2073,85,3,1134.6
59358,2024-03-18,4557,9,4,1794.32
59359,2025-08-09,4702,169,2,424.48
59360,2024-09-20,4602,90,1,115.65
59361,2025-02-21,1796,96,5,232.6
59362,2023-11-25,838,94,5,2430.25
59363,2023-07-30,4731,144,1,114.7
59364,2024-07-18,278,143,3,167.28
59365,2025-04-11,2756,127,5,1904.2
59366,2024-08-01,4567,154,5,1847.45
59367,2023-01-19,2490,127,1,380.84
59368,2025-01-13,1016,183,1,357.92
59369,2025-09-09,3997,196,5,1216.4
59370,2025-08-08,197,184,5,223.9
59371,2024-10-21,2485,147,1,175.82
59372,2025-07-02,4059,182,1,314.67
59373,2024-01-24,4462,1,3,178.32
59374,2024-12-02,2693,120,3,653.49
59375,2025-05-12,4793,115,4,1802.8
59376,2023-04-06,297,19,5,2097.85
59377,2023-03-15,2865,52,1,101.92
59378,2025-05-29,3547,102,3,796.29
59379,2025-06-24,689,84,3,577.47
59380,2024-03-20,4052,81,2,124.6
59381,2024-05-28,3422,92,1,296.94
59382,2025-11-25,803,195,5,1498.1
59383,2025-05-16,3755,68,3,152.82
59384,2024-08-08,756,99,4,416.32
59385,2023-08-06,88,36,3,1342.05
59386,2023-03-12,4620,189,4,1789.2
59387,2025-01-30,3657,172,4,1758.92
59388,2024-05-13,4737,47,1,125.22
59389,2024-10-10,2568,67,3,1386.51
59390,2023-01-27,945,48,4,847
59391,2024-10-10,3821,25,3,94.05
59392,2023-08-13,968,2,5,683.55
59393,2025-01-15,3511,131,3,107.31
59394,2023-08-15,4259,63,3,993.33
59395,2024-02-28,3274,134,4,608.48
59396,2024-05-20,4733,58,3,1302.87
59397,2025-05-08,4395,97,3,1295.64
59398,2025-02-03,1926,137,5,902.55
59399,2025-05-20,1816,119,3,264.03
59400,2024-12-09,1928,42,5,1313.95
59401,2025-08-03,3286,67,5,2310.85
59402,2025-03-24,4095,145,2,618.84
59403,2025-04-19,2145,138,3,1335.33
59404,2023-11-04,4200,94,4,1944.2
59405,2025-06-01,1559,144,5,573.5
59406,2025-11-03,2256,40,5,1414.1
59407,2023-08-08,402,125,3,1212.99
59408,2023-05-30,1387,86,3,603.09
59409,2024-08-15,2906,103,5,2389.8
59410,2024-04-12,1288,120,3,653.49
59411,2025-04-29,1573,126,5,1902.5
59412,2025-10-08,3084,96,3,139.56
59413,2025-03-25,933,92,1,296.94
59414,2025-10-13,3395,127,3,1142.52
59415,2025-08-11,2446,81,1,62.3
59416,2025-02-17,4325,48,5,1058.75
59417,2025-10-26,3678,139,3,574.68
59418,2025-08-06,578,133,3,1392.6
59419,2025-01-06,4431,29,4,500.08
59420,2023-06-13,3161,137,4,722.04
59421,2024-12-14,4995,200,5,1251.35
59422,2024-10-30,241,65,4,538.8
59423,2023-02-21,3372,108,2,682.96
59424,2024-06-04,4841,180,3,59.58
59425,2025-04-12,3027,84,2,384.98
59426,2023-07-23,2342,79,5,258.9
59427,2024-11-24,2278,8,4,782.64
59428,2025-06-16,2401,67,1,462.17
59429,2023-02-01,2330,127,3,1142.52
59430,2025-10-11,1410,1,4,237.76
59431,2024-02-07,72,110,2,851.88
59432,2024-01-14,1971,193,3,71.1
59433,2025-01-24,871,75,2,192.96
59434,2024-04-20,197,194,1,269.22
59435,2023-04-05,2326,26,3,910.83
59436,2025-04-11,3910,78,5,2049.5
59437,2025-11-11,2338,155,5,1841.5
59438,2025-08-19,1923,54,2,145.06
59439,2024-03-09,4775,82,5,2143.45
59440,2024-04-14,915,135,2,496.1
59441,2025-04-22,4348,54,1,72.53
59442,2024-12-05,220,125,4,1617.32
59443,2023-12-31,2286,151,5,1426.5
59444,2023-06-24,333,63,1,331.11
59445,2023-04-16,4937,169,2,424.48
59446,2025-09-05,3067,132,5,1231.6
